"Date","Price","Open","High","Low","Vol.","Change %"
"Sep 28, 2018","6,635.1","6,691.2","6,825.0","6,545.1","27.89K","-0.86%"
"Sep 27, 2018","6,692.5","6,462.4","6,727.2","6,440.7","18.37K","3.56%"
"Sep 26, 2018","6,462.4","6,442.8","6,552.7","6,385.8","13.81K","0.43%"
"Sep 25, 2018","6,434.7","6,585.1","6,585.1","6,350.2","20.21K","-2.28%"
"Sep 24, 2018","6,585.0","6,697.8","6,721.7","6,555.1","17.76K","-1.86%"
"Sep 23, 2018","6,710.0","6,723.1","6,783.3","6,664.2","8.51K","-0.19%"
"Sep 22, 2018","6,723.0","6,789.8","6,840.0","6,643.6","18.26K","-0.59%"
"Sep 21, 2018","6,762.7","6,522.1","6,790.0","6,496.0","36.99K","4.03%"
"Sep 20, 2018","6,500.5","6,392.8","6,535.0","6,357.2","16.67K","1.71%"
"Sep 19, 2018","6,390.9","6,330.8","6,521.5","6,112.7","29.90K","0.76%"
"Sep 18, 2018","6,342.8","6,243.0","6,384.0","6,229.2","15.93K","1.42%"
"Sep 17, 2018","6,254.2","6,506.1","6,532.8","6,205.1","23.54K","-3.76%"
"Sep 16, 2018","6,498.5","6,512.8","6,517.8","6,384.5","8.73K","-0.23%"
"Sep 15, 2018","6,513.6","6,480.1","6,568.9","6,473.6","8.35K","0.44%"
"Sep 14, 2018","6,485.0","6,495.0","6,593.0","6,355.6","16.37K","0.15%"
"Sep 13, 2018","6,475.6","6,334.0","6,523.4","6,334.0","19.24K","2.27%"
"Sep 12, 2018","6,332.0","6,290.9","6,355.0","6,203.1","16.08K","0.65%"
"Sep 11, 2018","6,290.8","6,332.1","6,397.1","6,178.1","16.61K","-0.27%"
"Sep 10, 2018","6,308.0","6,240.0","6,363.5","6,233.2","14.45K","1.09%"
"Sep 09, 2018","6,239.9","6,184.9","6,427.6","6,142.2","16.46K","0.89%"
"Sep 08, 2018","6,185.0","6,404.2","6,475.1","6,130.3","21.85K","-3.42%"
"Sep 07, 2018","6,404.1","6,516.1","6,532.9","6,322.8","20.74K","-1.71%"
"Sep 06, 2018","6,515.6","6,705.0","6,720.8","6,310.3","53.00K","-2.90%"
"Sep 05, 2018","6,710.5","7,357.3","7,400.0","6,700.0","55.65K","-8.81%"
"Sep 04, 2018","7,358.9","7,267.8","7,410.3","7,246.2","20.82K","1.25%"
"Sep 03, 2018","7,268.0","7,304.7","7,341.4","7,200.1","22.31K","-0.31%"
"Sep 02, 2018","7,290.4","7,197.5","7,367.0","7,137.2","44.68K","1.29%"
"Sep 01, 2018","7,197.5","7,022.9","7,260.4","7,020.5","21.39K","2.44%"
"Aug 31, 2018","7,025.9","6,986.1","7,084.0","6,889.0","19.38K","0.45%"
"Aug 30, 2018","6,994.7","7,037.9","7,060.0","6,802.4","24.58K","-0.72%"
"Aug 29, 2018","7,045.7","7,079.9","7,133.6","6,931.6","19.83K","-0.48%"
"Aug 28, 2018","7,079.7","6,910.5","7,127.2","6,872.0","30.07K","2.46%"
"Aug 27, 2018","6,909.5","6,707.0","6,911.6","6,653.5","24.21K","3.00%"
"Aug 26, 2018","6,708.4","6,732.8","6,784.1","6,574.5","16.75K","-0.36%"
"Aug 25, 2018","6,732.9","6,693.3","6,795.5","6,670.0","16.88K","0.55%"
"Aug 24, 2018","6,695.9","6,530.5","6,728.3","6,462.7","20.20K","2.58%"
"Aug 23, 2018","6,527.2","6,363.8","6,565.6","6,350.0","19.94K","2.71%"
"Aug 22, 2018","6,354.9","6,479.1","6,885.0","6,253.0","58.96K","-1.92%"
"Aug 21, 2018","6,479.1","6,255.2","6,500.0","6,245.0","29.50K","3.57%"
"Aug 20, 2018","6,255.9","6,485.1","6,520.6","6,230.2","31.72K","-3.53%"
"Aug 19, 2018","6,485.1","6,395.0","6,550.0","6,309.3","15.35K","1.47%"
"Aug 18, 2018","6,391.2","6,585.9","6,615.0","6,301.9","19.73K","-2.92%"
"Aug 17, 2018","6,583.3","6,312.0","6,588.7","6,290.2","26.76K","4.27%"
"Aug 16, 2018","6,314.0","6,270.2","6,474.7","6,215.2","25.14K","0.70%"
"Aug 15, 2018","6,270.1","6,188.6","6,623.8","6,181.1","66.22K","1.31%"
"Aug 14, 2018","6,189.0","6,241.3","6,244.0","5,879.3","52.70K","-1.01%"
"Aug 13, 2018","6,251.9","6,312.2","6,541.8","6,150.0","32.33K","-0.98%"
"Aug 12, 2018","6,313.9","6,234.7","6,481.7","6,163.3","23.05K","1.30%"
"Aug 11, 2018","6,232.7","6,147.0","6,485.7","6,008.2","37.12K","1.40%"
"Aug 10, 2018","6,146.8","6,533.6","6,573.6","6,014.5","43.50K","-5.86%"
"Aug 09, 2018","6,529.1","6,280.7","6,623.7","6,188.2","33.38K","3.98%"
"Aug 08, 2018","6,279.2","6,718.8","6,720.1","6,131.0","53.88K","-6.57%"
"Aug 07, 2018","6,720.5","6,940.1","7,149.9","6,678.8","32.25K","-3.18%"
"Aug 06, 2018","6,941.3","7,025.8","7,149.9","6,847.0","18.12K","-1.20%"
"Aug 05, 2018","7,025.8","7,013.2","7,089.7","6,890.2","17.68K","0.18%"
"Aug 04, 2018","7,013.2","7,420.0","7,490.0","6,930.0","31.72K","-5.48%"
"Aug 03, 2018","7,420.0","7,533.2","7,533.2","7,283.6","30.88K","-1.53%"
"Aug 02, 2018","7,535.2","7,606.0","7,707.1","7,463.1","17.75K","-0.97%"
"Aug 01, 2018","7,608.8","7,731.3","7,755.6","7,444.2","30.74K","-1.58%"
"Jul 31, 2018","7,730.6","8,179.5","8,179.5","7,670.0","43.55K","-5.49%"
"Jul 30, 2018","8,179.6","8,218.5","8,274.2","7,862.9","37.58K","-0.50%"
"Jul 29, 2018","8,221.0","8,235.7","8,293.9","8,123.0","10.19K","-0.31%"
"Jul 28, 2018","8,246.4","8,188.0","8,246.4","8,073.9","13.66K","0.74%"
"Jul 27, 2018","8,185.7","7,933.5","8,280.3","7,815.1","34.22K","3.11%"
"Jul 26, 2018","7,939.0","8,178.4","8,313.1","7,869.8","32.78K","-2.90%"
"Jul 25, 2018","8,176.0","8,380.0","8,485.7","8,073.0","36.97K","-2.60%"
"Jul 24, 2018","8,394.5","7,719.8","8,500.2","7,692.3","64.68K","8.74%"
"Jul 23, 2018","7,719.8","7,397.7","7,800.7","7,374.1","47.52K","4.31%"
"Jul 22, 2018","7,400.5","7,403.4","7,572.7","7,338.9","17.17K","-0.04%"
"Jul 21, 2018","7,403.3","7,333.0","7,458.0","7,221.0","11.41K","0.96%"
"Jul 20, 2018","7,333.1","7,473.6","7,681.0","7,278.2","32.74K","-1.88%"
"Jul 19, 2018","7,473.5","7,379.8","7,559.9","7,282.9","22.19K","1.28%"
"Jul 18, 2018","7,379.4","7,320.0","7,586.5","7,249.9","39.62K","0.81%"
"Jul 17, 2018","7,319.8","6,734.3","7,462.9","6,667.4","48.12K","8.78%"
"Jul 16, 2018","6,729.2","6,347.7","6,750.0","6,328.9","31.00K","6.02%"
"Jul 15, 2018","6,347.2","6,250.0","6,388.9","6,232.3","10.99K","1.55%"
"Jul 14, 2018","6,250.1","6,219.7","6,320.0","6,179.3","8.90K","0.48%"
"Jul 13, 2018","6,220.0","6,240.6","6,335.1","6,133.4","20.09K","-0.46%"
"Jul 12, 2018","6,249.0","6,377.7","6,377.7","6,080.8","24.98K","-2.02%"
"Jul 11, 2018","6,377.8","6,299.0","6,402.8","6,287.7","16.41K","1.21%"
"Jul 10, 2018","6,301.5","6,666.9","6,680.1","6,269.3","28.02K","-5.48%"
"Jul 09, 2018","6,666.7","6,705.9","6,820.0","6,617.1","16.30K","-0.60%"
"Jul 08, 2018","6,707.0","6,761.8","6,790.8","6,669.1","13.71K","-0.81%"
"Jul 07, 2018","6,761.7","6,602.2","6,826.1","6,511.5","15.29K","2.42%"
"Jul 06, 2018","6,602.1","6,531.6","6,636.9","6,452.9","14.95K","0.95%"
"Jul 05, 2018","6,540.2","6,589.9","6,697.7","6,452.0","23.13K","-0.76%"
"Jul 04, 2018","6,590.0","6,509.0","6,778.3","6,418.7","22.49K","1.38%"
"Jul 03, 2018","6,500.0","6,617.6","6,672.4","6,470.5","17.26K","-1.24%"
"Jul 02, 2018","6,581.3","6,617.6","6,672.4","6,539.0","26.92K","3.65%"
"Jul 01, 2018","6,349.7","6,391.5","6,435.0","6,260.2","11.38K","-0.65%"
"Jun 30, 2018","6,391.5","6,208.2","6,518.1","6,195.8","23.86K","2.95%"
"Jun 29, 2018","6,208.1","5,848.1","6,273.0","5,782.9","33.93K","6.12%"
"Jun 28, 2018","5,850.0","6,133.1","6,167.7","5,829.9","17.94K","-4.62%"
"Jun 27, 2018","6,133.1","6,073.5","6,181.4","5,989.0","18.27K","0.90%"
"Jun 26, 2018","6,078.5","6,250.8","6,273.7","6,050.2","18.83K","-2.69%"
"Jun 25, 2018","6,246.6","6,146.1","6,334.2","6,082.1","27.91K","1.60%"
"Jun 24, 2018","6,148.0","6,151.9","6,249.7","5,762.9","45.50K","-0.06%"
"Jun 23, 2018","6,152.0","6,041.0","6,253.9","6,014.0","20.70K","1.81%"
"Jun 22, 2018","6,042.6","6,715.2","6,730.7","5,929.1","55.25K","-9.99%"
"Jun 21, 2018","6,713.5","6,760.0","6,787.1","6,680.1","10.65K","-0.69%"
"Jun 20, 2018","6,760.4","6,732.7","6,818.2","6,560.0","18.71K","0.34%"
"Jun 19, 2018","6,737.5","6,711.6","6,832.9","6,666.2","17.38K","0.42%"
"Jun 18, 2018","6,709.2","6,443.5","6,826.8","6,378.6","26.37K","4.25%"
"Jun 17, 2018","6,435.7","6,491.0","6,573.0","6,426.9","9.44K","-0.77%"
"Jun 16, 2018","6,485.9","6,386.2","6,557.2","6,330.0","13.70K","1.58%"
"Jun 15, 2018","6,385.0","6,638.0","6,655.5","6,360.3","21.29K","-3.75%"
"Jun 14, 2018","6,633.7","6,295.1","6,703.4","6,269.5","33.06K","5.38%"
"Jun 13, 2018","6,295.2","6,543.1","6,611.7","6,125.7","45.58K","-3.80%"
"Jun 12, 2018","6,543.9","6,873.2","6,873.2","6,441.0","32.01K","-4.79%"
"Jun 11, 2018","6,873.3","6,757.3","6,897.0","6,631.0","22.38K","1.72%"
"Jun 10, 2018","6,757.3","7,498.1","7,498.1","6,633.9","57.82K","-9.89%"
"Jun 09, 2018","7,498.6","7,615.2","7,684.9","7,467.7","7.22K","-1.53%"
"Jun 08, 2018","7,615.1","7,685.7","7,697.0","7,544.0","12.20K","-0.96%"
"Jun 07, 2018","7,688.9","7,653.9","7,756.1","7,645.8","11.04K","0.46%"
"Jun 06, 2018","7,654.0","7,621.9","7,698.0","7,495.2","18.27K","0.42%"
"Jun 05, 2018","7,621.7","7,487.9","7,669.0","7,372.9","16.84K","1.78%"
"Jun 04, 2018","7,488.3","7,718.0","7,761.5","7,457.5","18.13K","-2.98%"
"Jun 03, 2018","7,718.0","7,639.0","7,777.4","7,600.0","13.80K","1.05%"
"Jun 02, 2018","7,638.1","7,521.1","7,691.2","7,445.5","17.36K","1.56%"
"Jun 01, 2018","7,521.0","7,485.9","7,599.8","7,344.8","19.04K","0.47%"
"May 31, 2018","7,485.8","7,375.1","7,599.7","7,338.0","19.46K","1.50%"
"May 30, 2018","7,375.1","7,465.3","7,557.5","7,279.6","22.08K","-1.14%"
"May 29, 2018","7,460.0","7,104.0","7,527.9","7,048.6","27.90K","5.10%"
"May 28, 2018","7,097.9","7,339.6","7,434.8","7,062.4","26.68K","-3.29%"
"May 27, 2018","7,339.7","7,330.8","7,411.5","7,220.1","16.17K","0.13%"
"May 26, 2018","7,330.3","7,456.7","7,621.7","7,286.1","13.81K","-1.71%"
"May 25, 2018","7,458.0","7,576.0","7,654.1","7,323.1","25.87K","-1.57%"
"May 24, 2018","7,576.7","7,503.3","7,718.0","7,260.9","38.86K","1.09%"
"May 23, 2018","7,494.8","7,978.0","8,020.0","7,442.1","41.68K","-6.05%"
"May 22, 2018","7,977.3","8,399.6","8,406.5","7,947.2","20.53K","-4.96%"
"May 21, 2018","8,393.4","8,523.7","8,586.9","8,317.7","17.22K","-1.53%"
"May 20, 2018","8,523.7","8,230.9","8,580.0","8,171.5","15.50K","3.54%"
"May 19, 2018","8,232.3","8,238.9","8,400.1","8,142.0","14.15K","-0.08%"
"May 18, 2018","8,239.0","8,054.8","8,276.6","7,927.8","23.44K","2.32%"
"May 17, 2018","8,051.8","8,349.7","8,466.9","7,986.8","25.19K","-3.41%"
"May 16, 2018","8,336.1","8,467.0","8,488.7","8,103.6","32.76K","-1.55%"
"May 15, 2018","8,467.5","8,668.5","8,838.0","8,420.7","26.21K","-2.34%"
"May 14, 2018","8,670.8","8,683.8","8,882.4","8,279.5","37.15K","-0.15%"
"May 13, 2018","8,683.6","8,467.0","8,753.0","8,320.0","22.90K","2.61%"
"May 12, 2018","8,462.7","8,419.5","8,631.6","8,204.5","36.66K","0.60%"
"May 11, 2018","8,412.4","9,015.2","9,015.2","8,341.8","54.49K","-6.72%"
"May 10, 2018","9,018.7","9,320.0","9,390.0","9,003.0","23.62K","-3.21%"
"May 09, 2018","9,318.2","9,180.7","9,370.9","8,980.1","22.81K","1.45%"
"May 08, 2018","9,184.7","9,356.4","9,469.7","9,052.3","25.86K","-1.98%"
"May 07, 2018","9,370.0","9,659.0","9,675.7","9,200.0","25.78K","-2.99%"
"May 06, 2018","9,658.7","9,859.6","9,963.9","9,455.0","26.92K","-2.04%"
"May 05, 2018","9,859.6","9,702.9","9,990.0","9,685.9","29.51K","1.62%"
"May 04, 2018","9,702.8","9,759.0","9,811.9","9,557.0","24.54K","-0.61%"
"May 03, 2018","9,762.1","9,237.9","9,838.0","9,162.8","36.48K","5.69%"
"May 02, 2018","9,236.4","9,069.1","9,279.8","8,979.6","20.18K","1.87%"
"May 01, 2018","9,067.0","9,240.7","9,240.7","8,829.1","25.59K","-1.87%"
"Apr 30, 2018","9,240.0","9,400.0","9,450.0","9,110.7","23.26K","-1.69%"
"Apr 29, 2018","9,398.6","9,340.3","9,564.1","9,184.6","27.31K","0.57%"
"Apr 28, 2018","9,345.3","8,911.0","9,436.0","8,845.0","45.08K","4.77%"
"Apr 27, 2018","8,920.1","9,269.7","9,381.1","8,902.8","30.15K","-3.87%"
"Apr 26, 2018","9,279.3","8,850.1","9,308.0","8,656.0","43.21K","4.52%"
"Apr 25, 2018","8,878.4","9,643.0","9,761.5","8,768.4","74.49K","-7.94%"
"Apr 24, 2018","9,644.4","8,940.2","9,737.9","8,929.9","60.35K","7.88%"
"Apr 23, 2018","8,940.0","8,791.4","8,940.0","8,769.9","23.26K","1.59%"
"Apr 22, 2018","8,800.0","8,917.6","8,979.8","8,752.9","31.43K","-1.34%"
"Apr 21, 2018","8,919.1","8,865.4","9,029.0","8,618.9","39.56K","0.60%"
"Apr 20, 2018","8,866.1","8,272.8","8,937.5","8,219.0","50.90K","7.17%"
"Apr 19, 2018","8,272.8","8,166.4","8,296.8","8,099.9","29.21K","1.30%"
"Apr 18, 2018","8,166.3","7,888.8","8,229.0","7,874.7","29.54K","3.50%"
"Apr 17, 2018","7,889.9","8,056.1","8,169.0","7,823.3","28.23K","-2.06%"
"Apr 16, 2018","8,056.2","8,354.8","8,415.0","7,900.3","37.56K","-3.57%"
"Apr 15, 2018","8,354.1","8,003.0","8,426.3","7,997.2","31.90K","4.39%"
"Apr 14, 2018","8,002.9","7,885.8","8,182.0","7,820.7","26.52K","1.48%"
"Apr 13, 2018","7,885.8","7,915.2","8,230.0","7,746.0","59.91K","-0.33%"
"Apr 12, 2018","7,912.0","6,944.0","8,083.7","6,761.3","94.57K","13.95%"
"Apr 11, 2018","6,943.1","6,839.3","6,975.7","6,795.0","29.54K","1.52%"
"Apr 10, 2018","6,839.3","6,770.9","6,890.6","6,650.0","26.15K","1.10%"
"Apr 09, 2018","6,764.6","7,024.0","7,187.4","6,611.0","75.96K","-3.69%"
"Apr 08, 2018","7,023.9","6,892.6","7,114.8","6,883.0","29.33K","1.90%"
"Apr 07, 2018","6,892.6","6,610.0","7,075.4","6,599.9","40.61K","4.27%"
"Apr 06, 2018","6,610.2","6,767.2","6,851.5","6,501.1","42.14K","-2.29%"
"Apr 05, 2018","6,765.0","6,785.8","6,911.0","6,571.9","45.85K","-0.31%"
"Apr 04, 2018","6,785.9","7,403.3","7,422.0","6,670.0","53.72K","-8.37%"
"Apr 03, 2018","7,405.6","7,073.8","7,509.6","7,020.0","49.86K","5.00%"
"Apr 02, 2018","7,052.7","6,813.1","7,121.4","6,770.2","44.01K","3.56%"
"Apr 01, 2018","6,810.0","6,925.4","7,035.1","6,432.4","54.90K","-1.66%"
"Mar 31, 2018","6,925.3","6,838.1","7,221.9","6,782.9","68.02K","1.24%"
"Mar 30, 2018","6,840.4","7,091.5","7,267.3","6,533.0","108.25K","-3.57%"
"Mar 29, 2018","7,094.0","7,936.0","7,963.9","6,897.2","77.41K","-10.61%"
"Mar 28, 2018","7,936.1","7,784.5","8,118.0","7,725.0","35.08K","1.95%"
"Mar 27, 2018","7,784.5","8,128.0","8,209.0","7,727.0","50.41K","-4.12%"
"Mar 26, 2018","8,119.1","8,445.0","8,496.4","7,839.1","56.38K","-3.86%"
"Mar 25, 2018","8,445.1","8,525.0","8,673.9","8,373.0","30.69K","-1.05%"
"Mar 24, 2018","8,535.0","8,911.4","9,040.2","8,463.0","44.21K","-4.19%"
"Mar 23, 2018","8,908.0","8,703.8","8,910.0","8,272.8","44.91K","2.32%"
"Mar 22, 2018","8,706.4","8,888.6","9,088.0","8,453.1","54.42K","-2.18%"
"Mar 21, 2018","8,900.1","8,899.8","9,175.2","8,755.7","42.86K","0.00%"
"Mar 20, 2018","8,899.7","8,600.2","9,025.0","8,309.6","54.28K","3.48%"
"Mar 19, 2018","8,600.1","8,209.0","8,689.9","8,100.0","73.28K","4.88%"
"Mar 18, 2018","8,200.2","7,832.0","8,285.6","7,240.0","88.92K","4.45%"
"Mar 17, 2018","7,851.0","8,250.0","8,350.1","7,729.5","48.97K","-4.85%"
"Mar 16, 2018","8,251.0","8,250.1","8,602.7","7,903.2","56.34K","-0.02%"
"Mar 15, 2018","8,252.9","8,181.3","8,416.7","7,666.3","82.58K","0.81%"
"Mar 14, 2018","8,186.6","9,135.2","9,400.1","7,923.8","78.81K","-10.38%"
"Mar 13, 2018","9,135.0","9,130.2","9,479.0","8,827.7","61.54K","0.15%"
"Mar 12, 2018","9,121.0","9,528.0","9,894.7","8,776.8","67.58K","-4.27%"
"Mar 11, 2018","9,528.0","8,764.4","9,726.1","8,429.0","70.48K","8.74%"
"Mar 10, 2018","8,762.0","9,216.2","9,500.0","8,691.1","52.54K","-4.94%"
"Mar 09, 2018","9,217.0","9,301.9","9,420.5","8,351.0","98.20K","-0.89%"
"Mar 08, 2018","9,300.0","9,910.7","10,109.0","9,037.0","67.75K","-6.09%"
"Mar 07, 2018","9,902.9","10,779.0","10,899.0","9,422.1","75.22K","-7.62%"
"Mar 06, 2018","10,720.0","11,403.0","11,403.0","10,578.0","44.24K","-6.10%"
"Mar 05, 2018","11,416.0","11,497.0","11,696.0","11,390.0","27.56K","-0.74%"
"Mar 04, 2018","11,501.0","11,454.0","11,544.0","11,061.0","28.07K","0.53%"
"Mar 03, 2018","11,440.0","11,024.0","11,526.0","11,024.0","30.65K","3.76%"
"Mar 02, 2018","11,025.0","10,908.0","11,189.0","10,766.0","28.86K","0.92%"
"Mar 01, 2018","10,925.0","10,316.0","11,087.0","10,224.0","33.87K","5.91%"
"Feb 28, 2018","10,315.0","10,583.0","11,063.0","10,270.0","43.89K","-2.40%"
"Feb 27, 2018","10,569.0","10,320.0","10,880.0","10,133.0","39.72K","2.40%"
"Feb 26, 2018","10,321.0","9,583.0","10,437.0","9,359.9","45.94K","7.99%"
"Feb 25, 2018","9,557.4","9,666.3","9,840.0","9,284.3","30.52K","-1.13%"
"Feb 24, 2018","9,666.3","10,144.0","10,499.0","9,350.3","55.70K","-4.72%"
"Feb 23, 2018","10,145.0","9,826.5","10,395.0","9,583.9","59.07K","3.20%"
"Feb 22, 2018","9,830.0","10,453.2","10,912.0","9,740.0","71.23K","-5.98%"
"Feb 21, 2018","10,455.0","11,216.0","11,239.0","10,200.0","76.96K","-6.80%"
"Feb 20, 2018","11,218.0","11,172.0","11,776.0","11,101.0","60.92K","0.40%"
"Feb 19, 2018","11,173.0","10,398.0","11,250.0","10,308.0","50.74K","7.72%"
"Feb 18, 2018","10,372.0","11,062.0","11,250.0","10,122.0","69.83K","-6.17%"
"Feb 17, 2018","11,053.5","10,161.0","11,083.0","10,050.0","52.80K","8.77%"
"Feb 16, 2018","10,162.0","9,996.0","10,270.0","9,674.9","43.89K","1.65%"
"Feb 15, 2018","9,996.9","9,454.3","10,175.0","9,338.8","67.53K","5.73%"
"Feb 14, 2018","9,455.4","8,515.9","9,488.0","8,512.6","50.36K","11.03%"
"Feb 13, 2018","8,515.9","8,902.9","8,952.8","8,339.7","39.51K","-4.32%"
"Feb 12, 2018","8,900.6","8,070.0","9,000.0","8,070.0","51.40K","10.31%"
"Feb 11, 2018","8,069.0","8,563.0","8,569.0","7,851.0","52.21K","-5.77%"
"Feb 10, 2018","8,563.1","8,678.1","9,074.3","8,152.1","68.15K","-1.38%"
"Feb 09, 2018","8,683.2","8,240.0","8,748.0","7,734.7","63.03K","5.44%"
"Feb 08, 2018","8,235.1","7,585.0","8,648.8","7,579.6","77.62K","8.54%"
"Feb 07, 2018","7,587.0","7,679.4","8,488.2","7,175.1","106.70K","-1.13%"
"Feb 06, 2018","7,673.8","6,946.6","7,860.0","6,000.0","192.76K","10.42%"
"Feb 05, 2018","6,949.9","8,185.2","8,378.0","6,658.8","131.29K","-15.25%"
"Feb 04, 2018","8,200.0","9,225.1","9,403.3","7,840.0","74.42K","-11.06%"
"Feb 03, 2018","9,219.4","8,887.1","9,495.0","8,189.6","51.91K","3.64%"
"Feb 02, 2018","8,895.8","9,181.0","9,201.0","7,972.2","123.34K","-3.11%"
"Feb 01, 2018","9,181.1","10,278.0","10,311.0","8,941.0","78.78K","-10.72%"
"Jan 31, 2018","10,284.0","10,170.0","10,411.0","9,761.0","43.23K","1.07%"
"Jan 30, 2018","10,175.0","11,215.0","11,250.0","9,864.9","61.28K","-9.25%"
"Jan 29, 2018","11,212.0","11,836.0","11,957.0","11,074.0","25.65K","-5.30%"
"Jan 28, 2018","11,839.0","11,455.1","12,181.0","11,398.0","29.62K","3.30%"
"Jan 27, 2018","11,461.0","11,068.0","11,683.0","10,822.0","34.40K","3.53%"
"Jan 26, 2018","11,070.0","11,144.0","11,647.0","10,298.0","56.75K","-0.68%"
"Jan 25, 2018","11,146.0","11,402.0","11,723.0","10,857.0","34.44K","-2.35%"
"Jan 24, 2018","11,414.0","10,811.0","11,529.0","10,454.0","43.82K","5.50%"
"Jan 23, 2018","10,819.0","10,770.0","11,383.0","9,901.1","63.85K","0.45%"
"Jan 22, 2018","10,771.0","11,519.0","11,886.0","10,009.0","66.35K","-6.45%"
"Jan 21, 2018","11,514.0","12,732.0","12,732.0","11,020.0","53.62K","-9.54%"
"Jan 20, 2018","12,728.0","11,462.0","13,002.0","11,425.0","46.30K","10.91%"
"Jan 19, 2018","11,476.0","11,036.0","11,879.0","10,649.0","48.55K","3.90%"
"Jan 18, 2018","11,045.0","11,101.0","11,881.0","10,515.0","85.24K","-0.33%"
"Jan 17, 2018","11,082.0","11,059.0","11,490.0","9,231.1","132.23K","0.09%"
"Jan 16, 2018","11,072.0","13,594.0","13,604.0","9,949.4","131.86K","-18.44%"
"Jan 15, 2018","13,575.0","13,558.0","14,350.0","13,307.0","33.46K","0.13%"
"Jan 14, 2018","13,558.0","14,190.0","14,391.0","12,874.3","35.60K","-4.46%"
"Jan 13, 2018","14,191.0","13,794.0","14,580.0","13,760.0","29.01K","2.96%"
"Jan 12, 2018","13,783.0","13,248.0","14,095.0","12,778.0","37.42K","3.90%"
"Jan 11, 2018","13,266.0","14,895.0","14,949.8","12,639.0","71.70K","-10.94%"
"Jan 10, 2018","14,896.0","14,426.0","14,896.0","13,338.0","57.33K","3.28%"
"Jan 09, 2018","14,423.0","14,902.0","15,355.0","14,122.0","43.44K","-3.40%"
"Jan 08, 2018","14,930.0","16,216.0","16,279.0","13,760.0","64.95K","-7.82%"
"Jan 07, 2018","16,196.0","17,163.0","17,176.0","15,726.0","30.84K","-5.62%"
"Jan 06, 2018","17,161.0","16,911.0","17,252.0","16,251.0","29.61K","1.44%"
"Jan 05, 2018","16,917.0","15,159.0","17,101.0","14,769.0","54.63K","11.59%"
"Jan 04, 2018","15,160.0","15,150.0","15,390.0","14,064.0","46.47K","0.03%"
"Jan 03, 2018","15,155.0","14,713.0","15,428.0","14,522.0","38.35K","3.03%"
"Jan 02, 2018","14,709.8","13,448.0","15,300.0","12,810.0","56.18K","10.15%"
"Jan 01, 2018","13,354.0","13,794.0","13,893.0","12,787.0","29.54K","-3.23%"
